cid,smiles,bioactivity,type,value (nM)
118857197,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=CC(=C4)Cl)F,Inactive,IC50,32700.0
118309412,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)Cl)F)C#N)C#N,Inactive,EC50,32700.0
91810771,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,33700.0
118159393,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,35000.0
118159309,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CC(C5)(F)F,Inactive,IC50,35900.0
118309452,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C(=O)N(C)C)C#N,Inactive,EC50,36900.0
118309442,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)C(=O)N(C)C,Inactive,EC50,36900.0
118159318,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)[C@H](C4=C(C=C(C=C4)F)F)F,Inactive,IC50,37800.0
118159320,CC(C)NC1=NC2=C(CCN(C2)C(=O)C3=CC=NO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,38700.0
118309420,CN(C)C(=O)C1=C(N=C(C(=N1)NC2CC2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)C#N,Inactive,EC50,38700.0
118159189,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,39200.0
118159313,CC(C)NC1=NC2=C(CN(CC2)C=O)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,43200.0
118159165,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC5CCC5,Inactive,IC50,43700.0
118309399,CC(C)NC1=NC=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C(=O)N4CC(C4)F,Inactive,EC50,48200.0
118159205,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CCC5,Inactive,IC50,49300.0
118309463,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)Cl)F)C#N)C(=O)N(C)C,Inactive,EC50,49300.0
118159289,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,49700.0
118319125,CC(C)NC1=NC=C(N=C1N2CCC(CC2)[C@H](C3=C(C=C(C=C3)F)F)F)C(=O)NC,Inactive,EC50,50300.0
118309400,CC(C)NC1=NC=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C(=O)N(C)C,Inactive,EC50,50500.0
118159342,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,52000.0
118159161,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CCC5,Inactive,IC50,55000.0
118159267,CC(C)NC1=NC2=C(CCN(C2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,55200.0
118180378,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,57200.0
118159164,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,58700.0
118159364,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,59100.0
118159355,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59300.0
118159352,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59500.0
118159301,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CC(C5)O,Inactive,IC50,61500.0
118159255,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,61800.0
118159206,CC[C@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,62000.0
118159169,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,62500.0
118857196,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC(C)C,Inactive,IC50,62500.0
118309440,CC(C)NC1=NC(=C(N=C1N2CCN(CC2)CC3=C(C=C(C=C3)F)F)C#N)COCCN(C)C,Inactive,EC50,62500.0
118159248,CC(C)NC1=NC2=C(CCN(C2)C(=O)N3CCOCC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,62600.0
118159217,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)N[C@@H]5CCOC5,Inactive,IC50,63200.0
118159340,C[C@H](C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F)OC,Inactive,IC50,64000.0
118159227,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,68000.0
118159173,CC(C)NC1=NC2=C(CN(CC2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,69200.0
118159376,CC(C)NC1=NC2=C(CCN(C2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,71500.0
118319046,C1CC1NC2=NC=C(N=C2N3CCC(CC3)[C@H](C4=C(C=C(C=C4)F)F)F)C#N,Inactive,EC50,72300.0
118159253,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73200.0
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73700.0
118159385,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,74100.0
118159314,CC(C)NC1=NC2=C(CCN(C2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,74800.0
118159172,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,76000.0
118309426,CC(C)NC1=NC(=CN=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N,Inactive,EC50,77000.0
118159301,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CC(C5)O,Inactive,IC50,78000.0
118159140,CC(C)NC1=NC2=C(CCN(C2)C(=O)[C@@H]3CCCN3C)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,78100.0
118159293,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=NC4=C(CN(CC4)C(=O)C(F)F)N=C3NCC(F)F,Inactive,IC50,78800.0
118159408,COCC(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,79500.0
118159310,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,85000.0
118159242,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Inactive,IC50,86600.0
118159299,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,87000.0
118159163,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,88000.0
118159398,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,90100.0
118159181,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,91000.0
118159122,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,93500.0
118159325,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95000.0
118159315,CC(C)NC1=NC2=C(CN(CC2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95600.0
118159198,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,97800.0
118159345,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,98000.0
118159386,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Inactive,IC50,105000.0
118180379,C[C@@H](CCO)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,107100.0
118159383,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,109600.0
118159287,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=NC4=C(CCN(C4)C(=O)C(F)F)N=C3NCC(F)F,Inactive,IC50,110600.0
118159237,C[C@@H](C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F)OC,Inactive,IC50,111000.0
118159128,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CC(C5)OC(=O)C,Inactive,IC50,113500.0
118180375,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,115500.0
118159302,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)C#N)F,Inactive,IC50,122000.0
118159238,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC5CC(C5)O,Inactive,IC50,122000.0
118309452,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C(=O)N(C)C)C#N,Inactive,EC50,123000.0
118309442,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)C(=O)N(C)C,Inactive,EC50,123000.0
118159338,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NCC(F)F,Inactive,IC50,126000.0
118159269,CC(C)NC1=NC2=C(CCN(C2)C(=O)C(F)F)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,129200.0
118159177,CC(C)NC1=NC2=C(CCN(C2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,129500.0
118159218,CC(C)NC1=NC2=C(CN(CC2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,131700.0
118159150,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,140200.0
118159306,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Inactive,IC50,145000.0
118159371,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,149000.0
118309445,CC(C)NC1=NC=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N,Inactive,EC50,161000.0
118159305,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,163000.0
118309500,CC(C)NC1=NC=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C(=O)N(C)CCN(C)C,Inactive,EC50,172000.0
118159119,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,178000.0
118159380,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,179400.0
118309437,C1CC1NC2=NC(=CN=C2N3CCC(CC3)OC4=C(C=C(C=C4)Cl)F)C#N,Inactive,EC50,184000.0
118159145,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC5CC(C5)F,Inactive,IC50,185900.0
118159373,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=C(C=C4)F,Inactive,IC50,187700.0
118159363,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,193300.0
118159142,CC(C)NC1=NC2=C(CN(CC2)CC(F)F)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,199700.0
118159234,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=C(C=C(C=C4)OC)F,Inactive,IC50,200200.0
118159333,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,208000.0
118159331,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,210600.0
118159298,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,212200.0
118159193,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC5CC(C5)OC(=O)C,Inactive,IC50,219800.0
118309468,CC(C)NC1=NC(=CN=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C(=O)N(C)C,Inactive,EC50,242000.0
118159336,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC=C4F,Inactive,IC50,247000.0
118159384,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)F,Inactive,IC50,249800.0
118159258,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NC(C)C,Inactive,IC50,259000.0
118159199,CC[C@@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,319300.0
118159281,CC(C)NC1=NC2=C(CCN(C2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,340200.0
118159155,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)OC,Inactive,IC50,341500.0
118159118,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCN(CC3)CC4=C(C=C(C=C4)C#N)F,Inactive,IC50,362900.0
118159228,CC(C)NC1=NC2=C(CCN(C2)C(=O)N3CCCC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,391000.0
118159128,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CC(C5)OC(=O)C,Inactive,IC50,603900.0
127024599,COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5)Cl.C(=O)(C(F)(F)F)O,Unspecified,IC50,10070.0
127024822,CC1=C(C=CC(=C1)Br)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5.C(=O)(C(F)(F)F)O,Unspecified,IC50,10300.0
118159250,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,10400.0
118159264,CC1CC2=C(CN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,10400.0
155512961,CC1CC2=C(CN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,10400.0
155523150,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,10400.0
90038655,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=CC(=CC=C5)Cl,Unspecified,IC50,11000.0
118159387,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@@H](C4=C(C=C(C=C4)F)F)F,Unspecified,IC50,11400.0
155529569,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@@H](C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,11400.0
118159394,CC(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,11500.0
155530114,CC(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,11500.0
118159402,CC(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Unspecified,IC50,12000.0
155562727,CC(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,12000.0
135349262,CN(C1=CC=CC=C1N2CCN(CC2)C(=O)C3=CC=C(C=C3)Cl)C(=O)C4=CC=CC=C4O,Unspecified,EC50,12589.2
135349174,CN(C)C(=O)CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,EC50,12589.2
153518589,C1CN(CCN1C2=CC=CC=C2NC(=O)C3=NC=CC=N3)C(=O)C4=CC=C(C=C4)Cl,Unspecified,EC50,12589.2
118159216,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Unspecified,IC50,13400.0
155536117,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,13400.0
155526226,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,13700.0
118309485,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)COC,Unspecified,EC50,13700.0
118159378,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Unspecified,IC50,13800.0
155542333,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,13800.0
155548413,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,13800.0
155560550,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,13800.0
73050886,CC1=CC(=CC=C1)CN2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5,Unspecified,EC50,14000.0
118159221,CC(C)NC1=NC2=C(CN(CC2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,14900.0
155559521,CC(C)NC1=NC2=C(CN(CC2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,14900.0
118159243,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@@H](C5=C(C=C(C=C5)F)F)F,Unspecified,IC50,15200.0
155522335,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@@H](C5=C(C=C(C=C5)F)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,15200.0
90038373,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=CC=CC(=C5)C#N,Unspecified,IC50,15370.0
127024148,C1CN(CCN1C2=NC3=C(C=CC(=C3)C#N)N=C2NC4=NOC=C4)C(=O)C5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Unspecified,IC50,15430.0
91827633,CC1=CC2=C(C=N1)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,EC50,16000.0
166630998,CC1=CC2=C(C=C1)N=C(C(=N2)NC3CC3)N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Unspecified,EC50,16000.0
118159196,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Unspecified,IC50,16600.0
155544602,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,16600.0
118159339,CC(C)NC1=NC2=C(CCN(C2)C(=O)C(C)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,16800.0
155560007,CC(C)NC1=NC2=C(CCN(C2)C(=O)C(C)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,16800.0
118159372,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Unspecified,IC50,17100.0
155525270,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,17100.0
118159392,CC(C)NC1=NC2=C(CN(CC2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,17300.0
155534224,CC(C)NC1=NC2=C(CN(CC2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,17300.0
73050885,CC1=CC(=CC=C1)CN2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5.C(=O)(C(F)(F)F)O,Unspecified,IC50,17687.0
127024765,CC1=C(N=NC(=N1)NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl)C.C(=O)(C(F)(F)F)O,Unspecified,IC50,17820.0
118159231,CC(C)NC1=NC2=C(CCN(C2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Unspecified,IC50,17900.0
155536650,CC(C)NC1=NC2=C(CCN(C2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,17900.0
118159337,CC(C)NC1=NC2=C(CN(CC2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,18000.0
118319040,CC(C)NC1=NC(=CN=C1N2CCC(CC2)[C@H](C3=C(C=C(C=C3)F)F)F)C#N,Unspecified,EC50,18000.0
155528397,CC(C)NC1=NC2=C(CN(CC2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,18000.0
155568301,CC1CC2=C(CN1C(=O)[C@@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,18500.0
118159203,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Unspecified,IC50,19500.0
155531446,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,19500.0
118159153,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Unspecified,IC50,19700.0
155565644,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Unspecified,IC50,19700.0
118159377,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC5CCC5,Unspecified,IC50,19900.0
155545784,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC5CCC5.C(=O)(C(F)(F)F)O,Unspecified,IC50,19900.0
127024601,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(N=CC(=C5)F)Cl.C(=O)(C(F)(F)F)O,Unspecified,IC50,20420.0
118159270,CC1CC2=C(CN1C(=O)[C@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Unspecified,IC50,20900.0
